Date,Emotion
2023-06-12 15:05:00,1
2023-06-12 10:38:00,1
2023-06-12 09:47:00,1
2023-06-12 09:25:00,1
2023-06-12 11:41:00,1
2023-06-05 16:54:00,2
2023-06-05 10:10:00,1
2023-06-03 09:01:00,0
2023-06-01 18:07:00,0
2023-06-01 18:04:00,0
2023-06-01 17:39:00,0
2023-06-01 14:36:00,0
2023-06-01 11:09:00,0
2023-06-01 10:47:00,0
2023-06-01 09:20:00,1
2023-06-01 09:02:00,0
2023-06-01 08:47:00,0
2023-06-01 08:44:00,0
2023-06-01 08:41:00,0
2023-06-01 08:38:00,1
2023-06-01 08:20:00,0
2023-06-01 09:02:00,0
2023-05-26 10:21:00,0
2023-05-25 10:30:00,0
2023-05-25 10:30:00,1
2023-05-24 14:06:00,1
2023-05-23 16:11:00,1
2023-05-23 08:11:00,1
2023-05-17 12:40:00,2
2023-05-16 13:40:00,2
2023-05-16 08:54:00,0
2023-05-12 07:45:00,1
2023-05-10 16:48:00,1
2023-05-10 15:19:00,0
2023-05-08 21:46:00,2
2023-05-05 08:00:00,1
2023-04-28 09:00:00,1
2023-04-28 08:57:00,1
2023-04-28 08:39:00,1
2023-04-27 18:28:00,1
2023-04-27 15:56:00,1
2023-04-27 15:52:00,1
2023-04-27 16:16:00,1
2023-04-27 15:26:00,1
2023-04-27 10:43:00,1
2023-04-27 10:08:00,1
2023-04-27 13:58:00,1
2023-04-27 11:26:00,1
2023-04-27 11:17:00,1
2023-04-27 11:14:00,1
2023-04-27 10:44:00,1
2023-04-27 10:03:00,1
2023-04-27 13:38:00,1
2023-04-27 13:37:00,1
2023-04-27 12:13:00,1
2023-04-27 10:26:00,1
2023-04-27 10:10:00,1
2023-04-27 10:04:00,1
2023-04-27 10:02:00,1
2023-04-27 09:45:00,1
2023-04-27 11:45:00,1
2023-04-27 09:41:00,1
2023-04-27 11:01:00,1
2023-04-27 10:47:00,1
2023-04-27 10:46:00,1
2023-04-27 10:39:00,1
2023-04-27 10:41:00,2
2023-04-27 10:40:00,2
2023-04-27 10:41:00,1
2023-04-27 10:36:00,1
2023-04-27 10:33:00,1
2023-04-27 10:25:00,1
2023-04-27 10:24:00,1
2023-04-27 10:31:00,2
2023-04-27 10:15:00,1
2023-04-27 10:14:00,1
2023-04-27 10:01:00,1
2023-04-27 09:41:00,1
2023-04-27 09:41:00,1
2023-04-27 09:57:00,1
2023-04-27 09:40:00,1
2023-04-27 09:39:00,1
2023-04-27 09:42:00,1
2023-04-27 09:41:00,1
2023-04-27 09:37:00,1
2023-04-27 09:36:00,1
2023-04-26 10:15:00,0
2023-04-26 10:15:00,1
2023-04-26 09:48:00,1
2023-04-26 08:49:00,1
2023-04-26 08:10:00,1
2023-04-26 06:01:00,1
2023-04-25 21:31:00,1
2023-04-25 19:01:00,1
2023-04-25 18:41:00,1
2023-04-25 18:35:00,1
