Date,Emotion
2023-06-12 17:38:00,0
2023-06-12 16:57:00,1
2023-06-12 16:07:00,1
2023-06-12 15:40:00,1
2023-06-12 15:09:00,1
2023-06-09 16:59:00,0
2023-06-09 14:48:00,1
2023-06-09 09:23:00,1
2023-06-09 09:09:00,1
2023-06-09 14:48:00,1
2023-06-09 14:02:00,1
2023-06-09 12:30:00,1
2023-06-09 11:09:00,1
2023-06-09 09:58:00,1
2023-06-09 09:47:00,1
2023-06-09 09:43:00,1
2023-06-09 09:38:00,1
2023-06-09 09:01:00,1
2023-06-09 08:51:00,1
2023-06-08 13:09:00,0
2023-06-08 08:38:00,1
2023-06-08 07:31:00,1
2023-06-07 14:12:00,0
2023-06-06 18:48:00,0
2023-06-06 15:11:00,0
2023-06-06 11:41:00,0
2023-06-06 18:02:00,0
2023-06-05 21:06:00,1
2023-06-05 17:11:00,1
2023-06-05 15:16:00,0
2023-06-05 13:01:00,0
2023-06-05 13:01:00,1
2023-06-05 13:00:00,0
2023-06-05 17:33:00,1
2023-06-05 17:21:00,1
2023-06-05 10:29:00,1
2023-06-05 08:55:00,0
2023-06-05 08:51:00,1
2023-06-05 08:46:00,1
2023-06-05 08:43:00,1
2023-06-05 10:42:00,1
2023-06-05 09:55:00,1
2023-06-05 09:40:00,1
2023-06-05 08:50:00,1
2023-06-02 17:30:00,1
2023-06-02 09:51:00,0
2023-06-02 08:57:00,1
2023-06-02 08:53:00,1
2023-06-02 11:11:00,0
2023-06-02 11:01:00,0
2023-06-01 09:07:00,1
2023-06-01 08:17:00,0
2023-05-31 22:05:00,1
2023-05-31 17:53:00,1
2023-05-31 10:17:00,1
2023-05-31 09:52:00,1
2023-05-31 09:16:00,1
2023-05-31 08:59:00,1
2023-05-31 10:42:00,1
2023-05-31 10:34:00,1
2023-05-31 10:08:00,1
2023-05-31 09:02:00,1
2023-05-31 08:43:00,1
2023-05-31 09:56:00,1
2023-05-30 09:07:00,1
2023-05-30 09:03:00,1
2023-05-30 08:09:00,1
2023-05-28 16:39:00,1
2023-05-26 17:41:00,0
2023-05-26 10:11:00,1
2023-05-26 08:19:00,1
2023-05-26 09:24:00,1
2023-05-26 08:56:00,1
2023-05-26 08:25:00,1
2023-05-26 08:12:00,1
2023-05-26 08:08:00,1
2023-05-26 08:06:00,1
2023-05-25 10:35:00,2
2023-05-25 08:29:00,1
2023-05-25 08:10:00,1
2023-05-24 18:47:00,1
2023-05-24 12:31:00,1
2023-05-24 11:57:00,1
2023-05-24 10:50:00,1
2023-05-24 10:45:00,1
2023-05-24 10:30:00,1
2023-05-24 10:16:00,1
2023-05-24 10:15:00,1
2023-05-24 10:12:00,0
2023-05-24 09:49:00,1
2023-05-24 14:14:00,1
2023-05-24 11:53:00,1
2023-05-24 11:17:00,1
2023-05-24 10:10:00,1
2023-05-24 10:01:00,1
2023-05-24 09:58:00,1
2023-05-24 09:52:00,1
2023-05-24 09:49:00,1
2023-05-23 08:32:00,1
2023-05-23 08:00:00,0
2023-05-22 09:59:00,1
2023-05-22 09:32:00,1
2023-05-22 09:20:00,1
2023-05-20 10:11:00,0
2023-05-19 11:30:00,0
2023-05-19 10:33:00,1
2023-05-17 06:01:00,1
2023-05-16 10:52:00,1
2023-05-16 09:40:00,1
2023-05-16 09:37:00,1
2023-05-16 09:33:00,1
2023-05-16 09:03:00,1
2023-05-16 08:31:00,1
2023-05-16 10:33:00,1
2023-05-16 09:38:00,1
2023-05-16 09:05:00,1
2023-05-16 08:33:00,1
2023-05-16 08:18:00,1
2023-05-15 17:38:00,0
2023-05-15 15:49:00,1
2023-05-15 15:17:00,1
2023-05-15 11:30:00,1
2023-05-15 11:22:00,1
2023-05-15 11:10:00,1
2023-05-15 10:33:00,1
2023-05-15 10:18:00,1
2023-05-15 08:17:00,1
2023-05-12 07:01:00,1
2023-05-11 17:19:00,1
2023-05-11 15:44:00,1
2023-05-11 10:31:00,1
2023-05-10 16:17:00,1
2023-05-10 11:20:00,1
2023-05-10 09:54:00,1
2023-05-10 11:15:00,1
2023-05-10 10:40:00,1
2023-05-10 10:01:00,1
2023-05-10 09:58:00,1
2023-05-10 09:34:00,1
2023-05-10 08:51:00,1
2023-05-09 16:41:00,2
2023-05-09 16:30:00,2
2023-05-09 11:00:00,1
2023-05-09 10:17:00,2
2023-05-09 10:10:00,2
2023-05-09 09:38:00,2
2023-05-09 09:14:00,1
2023-05-09 08:44:00,0
2023-05-09 08:40:00,1
2023-05-09 16:19:00,0
2023-05-09 15:53:00,0
2023-05-09 11:35:00,1
2023-05-09 10:41:00,1
2023-05-09 06:19:00,2
2023-05-09 11:15:00,2
2023-05-09 10:24:00,2
2023-05-09 09:25:00,1
2023-05-09 09:51:00,1
2023-05-09 09:08:00,2
2023-05-09 09:00:00,1
2023-05-09 08:56:00,1
2023-05-09 08:45:00,2
2023-05-09 09:48:00,1
2023-05-09 07:49:00,1
2023-05-09 09:36:00,1
2023-05-09 08:40:00,1
2023-05-09 09:08:00,2
2023-05-09 09:05:00,1
2023-05-09 08:56:00,1
2023-05-09 08:37:00,1
2023-05-09 07:41:00,1
2023-05-09 07:41:00,0
2023-05-08 17:36:00,1
2023-05-08 17:33:00,1
2023-05-08 17:15:00,1
2023-05-08 16:57:00,1
2023-05-08 16:41:00,1
2023-05-08 16:41:00,1
2023-05-08 16:31:00,1
2023-05-08 16:21:00,1
2023-05-08 16:17:00,1
2023-05-08 17:34:00,2
2023-05-08 17:10:00,1
2023-05-08 16:50:00,1
2023-05-08 16:48:00,1
2023-05-08 16:27:00,1
2023-05-08 16:27:00,1
2023-05-08 16:31:00,1
2023-05-08 16:20:00,1
2023-05-08 16:08:00,1
2023-05-08 16:08:00,1
2023-05-06 22:00:00,0
2023-05-06 09:01:00,0
2023-05-04 17:35:00,0
2023-05-04 16:48:00,0
2023-05-04 16:16:00,0
2023-05-04 15:22:00,1
2023-05-04 14:49:00,1
2023-05-04 14:38:00,1
2023-05-04 14:37:00,1
2023-05-04 13:52:00,1
