Date,Emotion
2023-06-12 18:12:00,0
2023-06-12 18:04:00,0
2023-06-12 16:51:00,0
2023-06-12 16:47:00,0
2023-06-12 18:01:00,0
2023-06-12 10:53:00,0
2023-06-12 17:28:00,0
2023-06-12 16:59:00,1
2023-06-12 16:39:00,0
2023-06-12 14:41:00,1
2023-06-12 11:45:00,0
2023-06-11 18:12:00,0
2023-06-11 14:04:00,0
2023-06-11 13:16:00,0
2023-06-11 10:12:00,0
2023-06-11 09:31:00,0
2023-06-11 09:01:00,0
2023-06-11 09:01:00,0
2023-06-11 09:00:00,0
2023-06-11 10:01:00,0
2023-06-11 09:40:00,0
2023-06-09 19:00:00,0
2023-06-09 10:59:00,2
2023-06-09 10:07:00,2
2023-06-09 10:00:00,0
2023-06-09 09:50:00,0
2023-06-09 07:32:00,0
2023-06-08 18:13:00,0
2023-06-08 17:32:00,0
2023-06-08 16:21:00,0
2023-06-08 16:00:00,0
2023-06-08 15:06:00,0
2023-06-08 09:31:00,0
2023-06-07 14:52:00,2
2023-06-07 14:30:00,2
2023-06-07 08:23:00,0
2023-06-07 08:17:00,2
2023-06-07 12:01:00,0
2023-06-07 10:14:00,0
2023-06-07 09:53:00,2
2023-06-07 09:52:00,2
2023-06-07 09:04:00,1
2023-06-07 08:50:00,1
2023-06-07 08:18:00,1
2023-06-07 08:13:00,1
2023-06-07 07:41:00,1
2023-06-07 08:17:00,1
2023-06-07 06:01:00,0
2023-06-07 06:00:00,2
2023-06-07 06:00:00,2
2023-06-06 19:08:00,2
2023-06-06 14:21:00,2
2023-06-06 04:19:00,1
2023-06-05 18:16:00,0
2023-06-05 14:23:00,0
2023-06-05 11:36:00,0
2023-06-05 11:09:00,0
2023-06-05 09:19:00,0
2023-06-05 09:17:00,0
2023-06-05 14:26:00,0
2023-06-05 09:42:00,0
2023-06-05 09:21:00,0
2023-06-05 10:00:00,0
2023-06-05 08:56:00,0
2023-06-05 09:30:00,0
2023-06-05 09:26:00,0
2023-06-05 08:54:00,0
2023-06-05 08:50:00,0
2023-06-05 08:50:00,1
2023-06-04 13:56:00,0
2023-06-04 10:01:00,2
2023-06-03 08:01:00,1
2023-06-02 23:22:00,2
2023-06-02 15:33:00,1
2023-06-02 14:32:00,1
